"Postcode","Netnummer","Wijken","Plaats","Gemeente","Provincie","Breedtegraad (N):","Lengtegraad (E):","Wijk"
"7547","053","Wijk 07 Bedrijfsterreinen Enschede-WestWijk 09 Landelijk gebied en kernen","Enschede","Enschede","Overijssel",52.224529914455,6.8219178479458,NA
"7548","053","Wijk 07 Bedrijfsterreinen Enschede-WestWijk 09 Landelijk gebied en kernen","Enschede","Enschede","Overijssel",52.203716518248,6.7917833027466,NA
"7551","074","Wijk 00 BinnenstadWijk 01 Hengelose EsWijk 02 NoordWijk 07 Woolde","Hengelo","Hengelo","Overijssel",52.264693831205,6.7916571365854,NA
"7552","074","Wijk 02 NoordWijk 04 Groot DrieneWijk 05 Berflo EsWijk 09 Buitengebied","Hengelo","Hengelo","Overijssel",52.259259670906,6.8226251126061,NA
"7553","074","Wijk 05 Berflo EsWijk 06 Wilderinkshoek","Hengelo","Hengelo","Overijssel",52.253875484524,6.788834563633,NA
"7554","074","Wijk 05 Berflo EsWijk 06 WilderinkshoekWijk 09 Buitengebied","Hengelo","Hengelo","Overijssel",52.227302291131,6.7508166127603,NA
"7555","074","Wijk 06 WilderinkshoekWijk 07 WooldeWijk 09 Buitengebied","Hengelo","Hengelo","Overijssel",52.267916217374,6.7625500753846,NA
"7556","074","Wijk 01 Hengelose EsWijk 07 WooldeWijk 09 Buitengebied","Hengelo","Hengelo","Overijssel",52.279248136661,6.7865134242472,NA
"7557","074","Wijk 00 BinnenstadWijk 01 Hengelose EsWijk 02 Noord","Hengelo","Hengelo","Overijssel",52.272422974647,6.8116779245537,NA
"7558","074","Wijk 02 NoordWijk 03 Hasseler Es","Hengelo","Hengelo","Overijssel",52.283908980025,6.8329100950361,NA
"7559","074","Wijk 07 WooldeWijk 08 SlangenbeekWijk 09 Buitengebied","Hengelo","Hengelo","Overijssel",52.296542510456,6.802224871551,NA
"7561","074","Wijk 03 Hasseler EsWijk 19 Deurningen","Deurningen","Dinkelland","Overijssel",52.302584248735,6.8539457160546,NA
"7562","074","Wijk 07 HanzepoortWijk 09 JufferbeekWijk 10 Het Hulsbeek","Deurningen","Oldenzaal","Overijssel",52.299376153093,6.8834935997123,NA
"7581","053",NA,"Losser","Losser","Overijssel",52.271987811502,7.0056879876599,"Wijk 00 Losser"
"7582","053",NA,"Losser","Losser","Overijssel",52.257546232553,6.9837590301969,"Wijk 00 Losser"
"7585","053",NA,"Glane","Losser","Overijssel",52.233307769367,6.9864100703523,"Wijk 01 Glane"
"7586","053",NA,"Overdinkel","Losser","Overijssel",52.240715144931,7.0338115869685,"Wijk 02 Overdinkel"
"7587","0541",NA,"de Lutte","Losser","Overijssel",52.314670675662,6.993174067069,"Wijk 03 De Lutte"
"7588","0541",NA,"Beuningen","Losser","Overijssel",52.355520588682,7.0163962771274,"Wijk 04 Beuningen"
"7591","0541","Wijk 10 DenekampWijk 14 Noord Deurningen","Denekamp","Dinkelland","Overijssel",52.388897560753,7.0129254827345,NA
"7595","0541","Wijk 16 WeerseloWijk 17 Rossum","Weerselo","Dinkelland","Overijssel",52.345557233406,6.8672103328858,NA
"7596","0541",NA,"Rossum","Dinkelland","Overijssel",52.360052860823,6.9328403647465,"Wijk 17 Rossum"
"7597","074",NA,"Saasveld","Dinkelland","Overijssel",52.335808122886,6.8027948530292,"Wijk 18 Saasveld"
"7611","0546","Wijk 12 NoorderkwartierWijk 20 Aadorp","Aadorp","Almelo","Overijssel",52.376104548072,6.6286640746939,NA
"7614","0546",NA,"Mariaparochie","Tubbergen","Overijssel",52.380169789032,6.7068146372323,"Wijk 02 Harbrinkhoek"
"7615","0546",NA,"Harbrinkhoek","Tubbergen","Overijssel",52.385041260833,6.7188545324042,"Wijk 02 Harbrinkhoek"
"7621","074","Wijk 00 BorneWijk 01 Buitengebied Borne","Borne","Borne","Overijssel",52.299213000887,6.7310944435926,NA
"7622","074",NA,"Borne","Borne","Overijssel",52.300513697642,6.7523530812729,"Wijk 00 Borne"
"7623","074","Wijk 00 BorneWijk 01 Buitengebied Borne","Borne","Borne","Overijssel",52.303822444844,6.772389580931,NA
"7625","074","Wijk 00 BorneWijk 01 Buitengebied Borne","Zenderen","Borne","Overijssel",52.323309704983,6.7242985773123,NA
"7626","074","Wijk 00 BorneWijk 01 Buitengebied Borne","Hertme","Borne","Overijssel",52.318363494961,6.7669034704019,NA
"7627","074","Wijk 19 WindmolenbroekWijk 21 Bornerbroek","Bornerbroek","Almelo","Overijssel",52.313003794278,6.6550498644798,NA
"7631","0541",NA,"Ootmarsum","Dinkelland","Overijssel",52.409005234504,6.9000502246503,"Wijk 15 Ootmarsum"
"7634","0541",NA,"Tilligte","Dinkelland","Overijssel",52.405297034778,6.9472885054391,"Wijk 12 Tilligte"
"7635","0541",NA,"Lattrop-Breklenkamp","Dinkelland","Overijssel",52.434330810193,6.986499121337,"Wijk 11 Lattrop-Breklenkamp"
"7636","0541",NA,"Agelo","Dinkelland","Overijssel",52.387020349902,6.8911104287768,"Wijk 13 Agelo"
"7637","0541",NA,"Oud Ootmarsum","Dinkelland","Overijssel",52.423303152858,6.9150696877147,"Wijk 21 Oud Ootmarsum"
"7641","0546","Wijk 00 Wierden (kern)Wijk 01 Landelijk gebied Wierden","Wierden","Wierden","Overijssel",52.370248541056,6.5622468941391,NA
"7642","0546","Wijk 00 Wierden (kern)Wijk 01 Landelijk gebied WierdenWijk 05 Rectum - Notter - Zuna","Wierden","Wierden","Overijssel",52.342655534721,6.5650795717106,NA
"7645","0546",NA,"Hoge Hexel","Wierden","Overijssel",52.395156530891,6.5509199595793,"Wijk 02 Hooge-Hexel"
"7651","0546",NA,"Tubbergen","Tubbergen","Overijssel",52.405830893284,6.7815756000836,"Wijk 00 Tubbergen"
"7661","0541",NA,"Vasse","Tubbergen","Overijssel",52.425130641897,6.8295423893586,"Wijk 05 Vasse"
"7662","0541",NA,"Hezingen","Tubbergen","Overijssel",52.438565013559,6.8838253196823,"Wijk 05 Vasse"
"7663","0541",NA,"Mander","Tubbergen","Overijssel",52.443866965695,6.822253567268,"Wijk 05 Vasse"
"7664","0541","Wijk 00 TubbergenWijk 03 Geesteren","Manderveen","Tubbergen","Overijssel",52.449480870106,6.782481177845,NA
"7666","0546",NA,"Fleringen","Tubbergen","Overijssel",52.377410625691,6.8035938981055,"Wijk 07 Fleringen"
"7667","0541",NA,"Reutum","Tubbergen","Overijssel",52.382893007294,6.844933792049,"Wijk 06 Reutum"
"7668","0548",NA,"Haarle","Tubbergen","Overijssel",52.40577639545,6.8363126299569,"Wijk 06 Reutum"
"7671","0546","SibculoWijk 00 Vriezenveen (kern)Wijk 01 Vriezenveen (buitengebied)Wijk 02 Westerhaar-Vriezenveensewijk","Vriezenveen","Twenterand","Overijssel",52.426051132015,6.6401297253165,NA
"7672","0546",NA,"Vriezenveen","Twenterand","Overijssel",52.414387778739,6.6139745530243,"Wijk 00 Vriezenveen (kern)"
"7675","0546",NA,"Bruinehaar","Twenterand","Overijssel",52.471926070415,6.6932096266694,"Wijk 02 Westerhaar-Vriezenveensewijk"
"7676","0546",NA,"Westerhaar-Vriezenveensewijk","Twenterand","Overijssel",52.452295406176,6.6265781171188,"Wijk 02 Westerhaar-Vriezenveensewijk"
"7678","0546","Wijk 00 TubbergenWijk 03 Geesteren","Geesteren","Tubbergen","Overijssel",52.423037925183,6.7205378780938,NA
"7679","0546",NA,"Langeveen","Tubbergen","Overijssel",52.458891595157,6.7247440992506,"Wijk 04 Langeveen"
"7681","0546",NA,"Vroomshoop","Twenterand","Overijssel",52.464175077228,6.5754325594303,"Wijk 04 Bruinehaar"
"7683","0546",NA,"Den Ham","Twenterand","Overijssel",52.462998036204,6.5028581307145,"Wijk 03 Kloosterhaar"
"7685","0523",NA,"Beerzerveld","Ommen","Overijssel",52.49418138215,6.5631355597889,"Beerzerveld"
"7686","0546",NA,"Geerdijk","Twenterand","Overijssel",52.479164961723,6.5641919573499,"Wijk 04 Bruinehaar"
"7687","0546","Wijk 05 BuitengebiedWijk 09 Daarlerveen","Daarlerveen","Hellendoorn","Overijssel",52.440678151691,6.5817737964354,NA
"7688","0546","Wijk 05 BuitengebiedWijk 08 Daarle","Daarle","Hellendoorn","Overijssel",52.427322581033,6.536819117348,NA
"7691","0523",NA,"Bergentheim","Hardenberg","Overijssel",52.519583330315,6.6192730804813,"Bergentheim"
"7692","0523",NA,"Mariënberg","Hardenberg","Overijssel",52.509095763814,6.5849678369884,"Marienberg"
"7693","0523","SibculoWijk 02 Westerhaar-Vriezenveensewijk","Sibculo","Hardenberg","Overijssel",52.486921544212,6.6297419495514,NA
"7694","0523","KloosterhaarWijk 02 Westerhaar-Vriezenveensewijk","Kloosterhaar","Hardenberg","Overijssel",52.506242293982,6.6837487952679,NA
"7695","0523",NA,"Bruchterveld","Hardenberg","Overijssel",52.536313028677,6.665640899812,"Bruchterveld"
"7696","0523",NA,"Brucht","Hardenberg","Overijssel",52.547248556053,6.6145492397806,"Brucht"
"7701","0523","DedemsvaartRheezerveen","Dedemsvaart","Hardenberg","Overijssel",52.594087564942,6.4742941582639,NA
"7702","0523",NA,"Dedemsvaart","Hardenberg","Overijssel",52.589797460781,6.4528415115753,"Dedemsvaart"
"7705","0523",NA,"Drogteropslagen","De Wolden","Drenthe",52.621681874776,6.4995199460178,"Wijk 03 Drogteropslagen"
"7707","0523","BalkbrugDedemsvaart","Balkbrug","Hardenberg","Overijssel",52.613381555334,6.3641524081449,NA
"7711","0529",NA,"Nieuwleusen","Dalfsen","Overijssel",52.576927895232,6.2623385918431,"Nieuwleusen"
"7715","0529","Wijk 04 IJhorstWijk 05 Punthorst","Punthorst","Staphorst","Overijssel",52.609716771468,6.2703143757073,NA
"7721","0529",NA,"Dalfsen","Dalfsen","Overijssel",52.509827392076,6.2566702046337,"Dalfsen"
"7722","0529",NA,"Dalfsen","Dalfsen","Overijssel",52.512523792473,6.2705081335264,"Dalfsen"
"7731","0529",NA,"Ommen","Ommen","Overijssel",52.516435534218,6.435232072837,"Ommen"
"7734","0529",NA,"Vilsteren","Ommen","Overijssel",52.501385569544,6.3597978209515,"Vilsteren"
"7735","0529","OmmenArrien","Arriën","Ommen","Overijssel",52.541940046882,6.4590506390575,NA
"7736","0523",NA,"Beerze","Ommen","Overijssel",52.51115569324,6.538977761521,"Beerze"
"7737","0529",NA,"Stegeren","Ommen","Overijssel",52.546020953799,6.5052833266092,"Stegeren"
"7738","0523",NA,"Witharen","Ommen","Overijssel",52.562712368026,6.3813589595602,"Witharen"
"7739","0523",NA,"Vinkenbuurt","Ommen","Overijssel",52.5818431595,6.3648869537124,"Vinkenbuurt"
"7741","0524","Wijk 10 CoevordenWijk 11 SteenwijksmoerWijk 12 Nieuwe Krim","Coevorden","Coevorden","Drenthe",52.663017204661,6.7011809987637,NA
"7742","0524","Wijk 10 CoevordenWijk 13 WeijerswoldWijk 14 Vlieghuis en Padhuis","Coevorden","Coevorden","Drenthe",52.656131830468,6.7940346452301,NA
"7750",NA,NA,"Dalen","Coevorden","Drenthe",52.087410238673,4.6558271498448,NA
"7751","0524",NA,"Dalen","Coevorden","Drenthe",52.696427957875,6.743031932831,"Wijk 20 Dalen"
"7753","0524","Wijk 20 DalenWijk 30 Oosterhesselen","Dalerpeel","Coevorden","Drenthe",52.686747202465,6.6646376013447,NA
"7754","0524",NA,"Wachtum","Coevorden","Drenthe",52.728304512673,6.7489906285175,"Wijk 20 Dalen"
"7755","0524",NA,"Dalerveen","Coevorden","Drenthe",52.688290557435,6.8069966583653,"Wijk 20 Dalen"
"7756","0524",NA,"Stieltjeskanaal","Coevorden","Drenthe",52.674426557825,6.8138687247098,"Wijk 20 Dalen"
"7761","0524",NA,"Schoonebeek","Emmen","Drenthe",52.668009676123,6.8998864522164,"Wijk 10 Schoonebeek"
"7764","0591",NA,"Zandpol","Emmen","Drenthe",52.691278228153,6.8611986083975,"Wijk 10 Schoonebeek"
"7765","0524","Wijk 09 ZwartemeerWijk 32 Weiteveen","Weiteveen","Emmen","Drenthe",52.669329426739,7.0033505632164,NA
"7766","0524",NA,"Nieuw-Schoonebeek","Emmen","Drenthe",52.648253934909,6.9935521717312,"Wijk 21 Nieuw-Schoonebeek"
"7771","0523",NA,"Hardenberg","Hardenberg","Overijssel",52.568672912864,6.6047932206977,"Hardenberg"
"7772","0523",NA,"Hardenberg","Hardenberg","Overijssel",52.570875935612,6.6356017349271,"Hardenberg"
"7773","0523",NA,"Hardenberg","Hardenberg","Overijssel",52.579849261329,6.6030906117976,"Hardenberg"
"7775","0523",NA,"Lutten","Hardenberg","Overijssel",52.617938175856,6.5837165880389,"Lutten"
"7776","0523",NA,"Slagharen","Hardenberg","Overijssel",52.629528949262,6.5436640176435,"Slagharen"
"7777","0523",NA,"Schuinesloot","Hardenberg","Overijssel",52.653466753872,6.5617641550858,"Schuinesloot"
"7778","0524",NA,"Loozen","Hardenberg","Overijssel",52.588477783118,6.672074981375,"Loozen"
"7779","0524",NA,"Holthone","Hardenberg","Overijssel",52.637922016348,6.6827596306682,"Holthone"
"7781","0524","De KrimSchuinesloot","De Krim","Hardenberg","Overijssel",52.643148095772,6.5945087990928,NA
"7782","0524",NA,"De Krim","Hardenberg","Overijssel",52.656045682007,6.6298127706087,"De Krim"
"7783","0524",NA,"Gramsbergen","Hardenberg","Overijssel",52.608543873909,6.6717690982032,"Gramsbergen"
"7784","0524",NA,"Ane","Hardenberg","Overijssel",52.614056808153,6.6364868043317,"Ane"
"7786","0524",NA,"Den Velde","Hardenberg","Overijssel",52.595065648641,6.7006714020483,"Den Velde"
"7787","0524",NA,"Holtheme","Hardenberg","Overijssel",52.612847615108,6.7078328140832,"Holtheme"
"7788","0524",NA,"Anerveen","Hardenberg","Overijssel",52.633133109223,6.6506111592233,"Anerveen"
"7791","0523",NA,"Radewijk","Hardenberg","Overijssel",52.569509968943,6.7148328891355,"Radewijk"
"7793","0523",NA,"Hoogenweg","Hardenberg","Overijssel",52.568488190572,6.6600963963028,"Hoogenweg"
"7794","0523",NA,"Rheeze","Hardenberg","Overijssel",52.548209712958,6.578019565682,"Rheeze"
"7795","0523",NA,"Diffelen","Hardenberg","Overijssel",52.535117470882,6.5518407218127,"Diffelen"
"7796","0523",NA,"Heemserveen","Hardenberg","Overijssel",52.586866569274,6.5640349489618,"Heemserveen"
"7797","0523",NA,"Rheezerveen","Hardenberg","Overijssel",52.56937769923,6.541332777844,"Rheezerveen"
"7798","0523",NA,"Collendoorn","Hardenberg","Overijssel",52.595424908285,6.5975909234216,"Collendoorn"
"7811","0591","Wijk 40 Emmen-CentrumWijk 41 Emmen-Centrum OostWijk 43 AngelsloWijk 52 Kern Emmen Zuid","Emmen","Emmen","Drenthe",52.782342159362,6.8948086319573,NA
"7812","0591","Wijk 46 BargeresWijk 47 RietlandenWijk 51 Kern Emmen NoordWijk 52 Kern Emmen ZuidWijk 53 Kern Emmen Industrieterreinen","Emmen","Emmen","Drenthe",52.76471324619,6.8874025570679,NA
"7813","0591","Wijk 49 DelftlandenWijk 51 Kern Emmen Noord","Emmen","Emmen","Drenthe",52.75431265086,6.8500064638123,NA
"7814","0591","Wijk 41 Emmen-Centrum OostWijk 42 EmmermeerWijk 45 EmmerschansWijk 47 RietlandenWijk 49 DelftlandenWijk 51 Kern Emmen Noord","Emmen","Emmen","Drenthe",52.788314730908,6.8806670350628,NA
"7815","0591","Wijk 40 Emmen-CentrumWijk 42 EmmermeerWijk 51 Kern Emmen Noord","Emmen","Emmen","Drenthe",52.804587574109,6.8939891197244,NA
"7821","0591",NA,"Emmen","Emmen","Drenthe",52.768564828145,6.9123182473284,"Wijk 53 Kern Emmen Industrieterreinen"
"7822","0591","Wijk 41 Emmen-Centrum OostWijk 51 Kern Emmen NoordWijk 53 Kern Emmen Industrieterreinen","Emmen","Emmen","Drenthe",52.793349828486,6.9072138291872,NA
"7823","0591","Wijk 44 EmmerhoutWijk 45 EmmerschansWijk 51 Kern Emmen Noord","Emmen","Emmen","Drenthe",52.794537058274,6.9353720335184,NA
"7824","0591","Wijk 41 Emmen-Centrum OostWijk 43 Angelslo","Emmen","Emmen","Drenthe",52.780541711593,6.9294092801636,NA
"7825","0591","Wijk 44 EmmerhoutWijk 50 Barger-OosterveldWijk 51 Kern Emmen NoordWijk 52 Kern Emmen ZuidWijk 53 Kern Emmen Industrieterreinen","Emmen","Emmen","Drenthe",52.763281277363,6.9392753158237,NA
"7826","0591","Wijk 50 Barger-OosterveldWijk 51 Kern Emmen Noord","Emmen","Emmen","Drenthe",52.768701522772,6.961370208899,NA
"7827","0591",NA,"Emmen","Emmen","Drenthe",52.746091017483,6.8890187098423,"Wijk 47 Rietlanden"
"7828","0591",NA,"Emmen","Emmen","Drenthe",52.733220020055,6.9035195614721,"Wijk 48 Parc Sandur"
"7831","0591",NA,"Nieuw-Weerdinge","Emmen","Drenthe",52.847015084862,6.9764548344044,"Wijk 01 Nieuw-Weerdinge"
"7833","0591",NA,"Nieuw-Amsterdam","Emmen","Drenthe",52.715079221103,6.8733063691346,"Wijk 06 Nieuw-Amsterdam"
"7841","0591",NA,"Sleen","Coevorden","Drenthe",52.767959383858,6.7866817716843,"Wijk 40 Sleen"
"7842","0591",NA,"Diphoorn","Coevorden","Drenthe",52.77250558662,6.8165273580495,"Wijk 40 Sleen"
"7843","0591",NA,"Erm","Coevorden","Drenthe",52.746529430594,6.8167033549492,"Wijk 40 Sleen"
"7844","0591",NA,"Veenoord","Emmen","Drenthe",52.712643085172,6.8425640022101,"Wijk 13 Veenoord"
"7845","0591",NA,"Holsloot","Coevorden","Drenthe",52.719603391013,6.8055580243211,"Wijk 40 Sleen"
"7846","0591",NA,"Noord-Sleen","Coevorden","Drenthe",52.793716274416,6.8079351935502,"Wijk 40 Sleen"
"7847","0591",NA,"'t Haantje","Coevorden","Drenthe",52.810589733139,6.8201292033234,"Wijk 40 Sleen"
"7848","0591",NA,"Schoonoord","Coevorden","Drenthe",52.831387844902,6.7773104831009,"Wijk 40 Sleen"
"7849","0591",NA,"De Kiel","Coevorden","Drenthe",52.863730573078,6.7359931896063,"Wijk 40 Sleen"
"7851","0591",NA,"Zweeloo","Coevorden","Drenthe",52.807141387115,6.748620874025,"Wijk 50 Zweeloo"
"7852","0591",NA,"Wezup","Coevorden","Drenthe",52.818095324042,6.719209753603,"Wijk 50 Zweeloo"
"7853","0591",NA,"Wezuperbrug","Coevorden","Drenthe",52.840358379487,6.7222590512905,"Wijk 50 Zweeloo"
"7854","0591",NA,"Aalden","Coevorden","Drenthe",52.795828411297,6.6995286385371,"Wijk 50 Zweeloo"
"7855","0591",NA,"Meppen","Coevorden","Drenthe",52.775959408498,6.6653432598427,"Wijk 50 Zweeloo"
"7856","0591",NA,"Benneveld","Coevorden","Drenthe",52.775364164644,6.7500611475116,"Wijk 50 Zweeloo"
"7858","0599",NA,"Eeserveen","Borger-Odoorn","Drenthe",52.877831376338,6.7612561794968,"Wijk 09 Ees"
"7859","0599",NA,"Eeserveen","Borger-Odoorn","Drenthe",52.866821029888,6.7797956789248,"Wijk 09 Ees"
"7861","0524",NA,"Oosterhesselen","Coevorden","Drenthe",52.75473238359,6.732246743759,"Wijk 30 Oosterhesselen"
"7863","0524",NA,"Gees","Coevorden","Drenthe",52.747272927889,6.6803939593599,"Wijk 30 Oosterhesselen"
"7864","0524",NA,"Zwinderen","Coevorden","Drenthe",52.717456358077,6.6729460407177,"Wijk 30 Oosterhesselen"
"7871","0591","Wijk 10 OdoornWijk 13 Klijndijk","Klijndijk","Borger-Odoorn","Drenthe",52.828385845882,6.8592391707152,NA
"7872","0591",NA,"Valthe","Borger-Odoorn","Drenthe",52.841773872258,6.8886570450096,"Wijk 12 Valthe"
"7873","0591",NA,"Odoorn","Borger-Odoorn","Drenthe",52.861580126698,6.8379113513922,"Wijk 10 Odoorn"
"7874","0591","Wijk 13 KlijndijkWijk 14 Odoornerveen","Odoornerveen","Borger-Odoorn","Drenthe",52.843725167861,6.8084274692299,NA
"7875","0591",NA,"Exloo","Borger-Odoorn","Drenthe",52.885019386466,6.8653323323325,"Wijk 11 Exloo"
"7876","0599",NA,"Valthermond","Borger-Odoorn","Drenthe",52.881392191622,6.9616664343241,"Wijk 16 Valthermond"
"7877","0599",NA,"2e Valthermond","Borger-Odoorn","Drenthe",52.88987212438,7.0158747265729,"Wijk 16 Valthermond"
"7881","0591","Wijk 02 RoswinkelWijk 03 Emmer-Compascuum","Emmer-Compascuum","Emmen","Drenthe",52.802705998092,7.0222955076673,NA
"7884","0591",NA,"Barger-Compascuum","Emmen","Drenthe",52.754990155755,7.0457658484544,"Wijk 04 Barger-Compascuum"
"7885","0591","Wijk 05 Nieuw-DordrechtWijk 51 Kern Emmen Noord","Nieuw-Dordrecht","Emmen","Drenthe",52.743634795416,6.9634300244149,NA
"7887","0591",NA,"Erica","Emmen","Drenthe",52.706876032094,6.9267983447348,"Wijk 07 Erica"
"7889","0592",NA,"Klazienaveen-Noord","Emmen","Drenthe",52.763244433599,7.0030554913049,"Wijk 04 Barger-Compascuum"
"7891","0591",NA,"Klazienaveen","Emmen","Drenthe",52.71324825567,6.9965803398525,"Wijk 08 Klazienaveen"
"7892","0591",NA,"Klazienaveen","Emmen","Drenthe",52.731663395191,6.9680337585661,"Wijk 08 Klazienaveen"
"7894","0591",NA,"Zwartemeer","Emmen","Drenthe",52.70267222382,7.0424552742177,"Wijk 09 Zwartemeer"
"7895","0591",NA,"Roswinkel","Emmen","Drenthe",52.838181980317,7.0239685758808,"Wijk 02 Roswinkel"
"7901","0528","Wijk 50 HoogeveenWijk 51 De WeideWijk 60 PesseWijk 62 Industrie- en verspreide gebieden","Hoogeveen","Hoogeveen","Drenthe",52.730394757746,6.4715645458259,NA
"7908","0528","Wijk 51 De WeideWijk 62 Industrie- en verspreide gebieden","Hoogeveen","Hoogeveen","Drenthe",52.714305422501,6.4466455894729,NA
"7909","0528","Wijk 51 De WeideWijk 62 Industrie- en verspreide gebieden","Hoogeveen","Hoogeveen","Drenthe",52.716194992474,6.4293460333195,NA
"7910","0528",NA,"Nieuweroord","Midden-Drenthe","Drenthe",52.749635713815,6.582107225128,"Wijk 13 Nieuweroord"
"7911","0528","Wijk 55 NoordscheschutWijk 57 Nieuweroord","Nieuweroord","Hoogeveen","Drenthe",52.719678153273,6.5720357159995,NA
"7912","0528",NA,"Nieuweroord","Hoogeveen","Drenthe",52.733148692789,6.5666274750696,"Wijk 57 Nieuweroord"
"7916","0528","Wijk 53 ElimWijk 61 Zuideropgaande Nieuw Moscou","Elim","Hoogeveen","Drenthe",52.681112591932,6.5726127986087,NA
"7917","0524",NA,"Geesbrug","Coevorden","Drenthe",52.735275909804,6.6193285104803,"Wijk 30 Oosterhesselen"
"7918","0528","Wijk 54 HollandscheveldWijk 56 Nieuwlande","Nieuwlande","Hoogeveen","Drenthe",52.693044452435,6.6158220217435,NA
"7921","0528","Wijk 00 ZuidwoldeWijk 04 LindeWijk 05 FortWijk 06 Veeningen","Zuidwolde","De Wolden","Drenthe",52.663220896339,6.4194206993117,NA
"7924","0528","Wijk 05 FortWijk 06 Veeningen","Veeningen","De Wolden","Drenthe",52.665558420363,6.3720991646774,NA
"7925","0528","Wijk 03 DrogteropslagenWijk 04 Linde","Linde","De Wolden","Drenthe",52.635168008545,6.4680308093585,NA
"7926","0528","Wijk 01 AlteveerWijk 02 Kerkenveld","Kerkenveld","De Wolden","Drenthe",52.661673908785,6.4988771473639,NA
"7927","0528",NA,"Alteveer","De Wolden","Drenthe",52.682361029772,6.4765319025033,"Wijk 01 Alteveer"
"7931","0528","Wijke 52 FluitenbergWijk 60 Pesse","Fluitenberg","Hoogeveen","Drenthe",52.738148113314,6.4432370130325,NA
"7932","0528",NA,"Echten","De Wolden","Drenthe",52.71303355006,6.3859523388912,"Wijk 07 Echten"
"7933","0528","Wijk 60 PesseWijk 09 EursingeWijk 03 Dwingeloo","Pesse","Hoogeveen","Drenthe",52.775898834746,6.4562211873861,NA
